ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.080794504276835433e+00,1.904238985415660750e+02,2.806264189204035938e+04,9.615147026994794288e+00,3.572267094963161185e+02,2.637719135045372241e+02,1.344522519676092998e+01,6.705555840299214765e+01,5.629015636057328464e+00,0.000000000000000000e+00
7.183825723393186813e+00,2.618507997692524327e+02,1.410096898697993674e+04,9.008495193731892670e+00,3.587247021216808207e+02,2.904238383652441939e+02,1.714990712568715026e+01,8.202511580240523870e+01,4.597165511526862147e+00,0.000000000000000000e+00
1.011197670464865439e+01,2.404321002291383138e+02,1.533130269175315516e+04,5.392651282023056325e+00,3.619029261983974379e+02,4.030418101498447072e+02,1.613112428701452927e+01,6.111114633827725129e+01,3.425763242173681888e+00,0.000000000000000000e+00
7.397413298543416893e+00,1.225410398598250339e+02,8.855114121331365823e+03,6.888688939098406294e+00,2.416075323358507490e+02,4.898516004048256036e+02,1.336590619526629276e+01,6.639629294676802829e+01,3.149157510432672780e+00,0.000000000000000000e+00
7.812804388310308212e+00,1.965838860309568474e+02,4.255084181577177515e+04,7.334647639669251262e+00,3.337757766108135229e+02,4.425457745482448217e+02,1.466691724231560556e+01,6.639629294676802829e+01,6.204846358828904229e+00,0.000000000000000000e+00
6.877456932576713200e+00,1.368792138707875381e+02,2.743358729415176640e+04,7.091521514260432646e+00,3.073970883038858801e+02,3.421963466344736275e+02,1.840384583023296727e+01,8.119341217121225895e+01,3.827650071735444914e+00,0.000000000000000000e+00
7.080794504276835433e+00,1.469702452251050886e+02,1.636745837197547917e+04,7.687037185889346702e+00,3.337757766108135229e+02,4.689450147502269033e+02,1.860138073373639145e+01,4.956196889416349194e+01,4.664350321001553112e+00,0.000000000000000000e+00
7.080794504276835433e+00,2.308094824685566664e+02,2.741878104448006343e+04,7.136498391730542679e+00,3.693100077981301865e+02,2.746605965536146527e+02,9.578584600170415797e+00,7.237690878332558952e+01,4.197595209206818723e+00,0.000000000000000000e+00
7.521051678672175278e+00,2.670596474489306615e+02,2.686537374090524827e+04,1.044945030965679145e+01,3.337757766108135229e+02,5.057093717014792560e+02,1.623774577090563298e+01,5.703778017043310911e+01,2.880785347293836729e+00,0.000000000000000000e+00
8.550875469289337616e+00,2.312487868055436024e+02,2.891841995307717661e+04,7.822528490547927760e+00,3.692642227486740012e+02,4.322852700271935760e+02,1.626629668763689551e+01,7.314946432483587557e+01,3.772886607458767916e+00,0.000000000000000000e+00
1.030847765681370376e+01,2.172197464316332116e+02,2.765323518441069609e+04,8.912266340684624311e+00,3.695312063532322782e+02,3.829515048389692993e+02,6.580401550826252333e+00,5.957603991058591930e+01,3.285077052469842052e+00,0.000000000000000000e+00
7.080794504276835433e+00,2.526704690341003641e+02,2.936867418405221179e+04,9.906146627223739287e+00,4.339522119479901221e+02,4.652166206201478076e+02,1.322103363423741662e+01,8.419860653327540945e+01,5.052736766116997735e+00,0.000000000000000000e+00
7.371085073209565408e+00,2.077168244212348327e+02,2.491383716589005053e+04,9.616330436939966475e+00,3.623001800484017281e+02,3.631685384190181480e+02,1.154266178217511651e+01,6.772070437929212972e+01,4.412589536702812509e+00,0.000000000000000000e+00
1.118069466446190319e+01,2.283008603612537115e+02,1.660039274664706682e+04,6.094000530523799419e+00,3.337757766108135229e+02,5.040505391333053922e+02,1.503504690748644634e+01,1.107392993443121583e+02,3.809841654099142438e+00,0.000000000000000000e+00
6.506487766502466741e+00,2.022859379495916414e+02,1.708707690183723389e+04,6.201982767323311663e+00,3.266623683125984599e+02,4.817719342522800048e+02,1.653518592718006630e+01,4.620574791071062748e+01,3.548775588747736354e+00,0.000000000000000000e+00
6.643935774662304894e+00,1.518896001137798919e+02,1.090919459232307599e+04,3.749625148300964828e+00,2.409367221375118788e+02,4.379090051656053788e+02,1.526474234802407182e+01,6.420396370266333008e+01,3.812952925991789588e+00,0.000000000000000000e+00
5.033773989751668232e+00,1.553214775008029847e+02,3.497180748262682027e+04,7.121477448104934105e+00,3.201154970205283234e+02,5.006373261700039166e+02,1.831249854193584170e+01,6.319330598951376032e+01,3.244948477319063773e+00,0.000000000000000000e+00
6.912607561989839944e+00,1.557404952352640919e+02,1.797317885901182672e+04,4.916302562031351187e+00,2.759082278598394851e+02,4.396480512193926984e+02,1.838071192638193097e+01,5.550746846843370008e+01,2.612248953192169765e+00,0.000000000000000000e+00
7.977635990880497019e+00,2.458951304086745608e+02,3.217006916009623819e+04,9.635636082964330384e+00,3.995831549217663792e+02,4.736624527645498119e+02,1.172833819596070448e+01,2.381701990494780929e+01,3.552129499701652815e+00,0.000000000000000000e+00
6.078335836509271672e+00,1.975019118984726276e+02,3.595779218259479239e+04,8.130472208247297772e+00,3.795277062923905760e+02,3.600604773558274587e+02,2.009841289135692932e+01,4.186595951021347872e+01,4.201580905508559560e+00,0.000000000000000000e+00
6.242414484103846029e+00,1.919087295492920759e+02,2.814941179162287881e+04,7.130436799595528896e+00,3.193067850802740963e+02,4.482425267423017203e+02,1.937009087454629253e+01,6.093948098211983222e+01,4.508705097894484481e+00,0.000000000000000000e+00
6.063354789891075569e+00,1.607673112849257677e+02,1.477514559575291059e+04,7.484103646670235754e+00,3.058285532787002694e+02,3.272702386807576431e+02,1.230901595536522564e+01,6.903845387066935757e+01,3.467336914816857352e+00,0.000000000000000000e+00
8.129585513966727461e+00,1.778989666254815631e+02,2.783421769634045995e+04,9.006007746873279984e+00,3.344385388035781830e+02,3.970214275538663742e+02,1.593626167660079140e+01,8.139075849624524039e+01,3.362537135198791383e+00,0.000000000000000000e+00
9.562405943789519469e+00,2.020136426000922540e+02,1.304182914039410207e+04,5.820655207859318558e+00,3.271188240167456911e+02,4.333816667321861473e+02,1.413906590891167525e+01,6.354899265609275005e+01,3.762719837030033432e+00,0.000000000000000000e+00
8.167792632308252365e+00,2.009137546719509260e+02,2.714136290294348146e+04,7.262416638654269008e+00,3.441611343157199485e+02,5.255987875011581991e+02,1.614228400338822667e+01,6.623143553591859245e+01,4.289395484098246669e+00,0.000000000000000000e+00
8.594416135206476071e+00,2.700227058523104233e+02,1.579167535112724363e+04,5.912690624296580211e+00,3.337757766108135229e+02,6.725569992377071458e+02,2.018405147231266028e+01,5.496128525342952287e+01,3.568991707976405969e+00,0.000000000000000000e+00
7.080794504276835433e+00,1.673861273263610769e+02,2.094462081441316332e+04,4.963124049313228703e+00,3.337757766108135229e+02,5.663392939723461268e+02,1.131880659612482987e+01,6.639629294676802829e+01,3.679795034755029004e+00,0.000000000000000000e+00
6.825467900630394880e+00,1.870517096660741174e+02,4.614012684950231051e+04,6.137757462086741000e+00,3.527021822368812991e+02,3.734272354878942792e+02,1.260638164680966611e+01,5.875220131566280202e+01,3.027449578045163125e+00,0.000000000000000000e+00
7.861177700998561058e+00,2.042742410998939988e+02,2.514502412478555925e+04,7.923315374812148981e+00,3.382138034436881071e+02,4.694869612461618544e+02,1.599341035086246166e+01,8.616729829337077717e+01,4.157656628375073105e+00,0.000000000000000000e+00
4.965773559644967250e+00,2.208486386340401566e+02,2.180274489792894019e+04,6.250578031106522658e+00,3.115981359666635058e+02,3.864133315184274124e+02,1.803523754214518249e+01,5.390817735397111932e+01,3.421766849401257637e+00,0.000000000000000000e+00
6.207432967614717967e+00,1.929370270969067462e+02,1.344260347113669377e+04,5.819022939611381062e+00,3.259065617655284655e+02,5.337958508176808436e+02,1.468753933733609074e+01,6.048503329496195136e+01,3.549298841293145212e+00,0.000000000000000000e+00
7.080794504276835433e+00,1.570012874320511571e+02,2.006710532810705263e+04,8.071051028920468440e+00,3.337757766108135229e+02,4.909097122372676836e+02,1.732294642996242828e+01,7.196926138101613901e+01,4.417559791016321569e+00,0.000000000000000000e+00
9.769251006086840050e+00,2.642656542791372090e+02,8.471677381430479727e+03,8.349709766709022318e+00,3.592685425933505599e+02,3.531964754875240260e+02,1.504708691488798422e+01,5.264545853393770614e+01,4.636556195256859247e+00,0.000000000000000000e+00
9.630665479903347759e+00,1.528624334841574068e+02,2.364170256530386905e+04,6.925706079789447855e+00,3.331483176590248263e+02,4.171670729273690199e+02,1.667018391749724060e+01,8.999757421954396364e+01,4.920091157959163297e+00,0.000000000000000000e+00
5.187471605436375199e+00,1.047524249888272436e+02,2.006007872720116939e+04,6.913910913807518988e+00,3.337757766108135229e+02,3.688154285878409837e+02,1.514034848778016062e+01,9.865664588216384345e+01,3.203257896261993309e+00,0.000000000000000000e+00
7.633570087677554739e+00,1.996529995778643922e+02,1.631215497397504805e+04,9.900546897053908779e+00,3.585662820867208325e+02,4.205341718279188967e+02,1.053939226972863530e+01,1.002427060037571351e+02,2.927066766886376126e+00,0.000000000000000000e+00
5.771199049813687587e+00,1.550508930506411502e+02,2.490944400956196841e+04,6.531261269813094295e+00,2.970093193941144136e+02,3.137019343334325754e+02,1.170478899650811400e+01,8.568830345476736454e+01,4.688959065495113876e+00,0.000000000000000000e+00
6.579969329401555100e+00,1.972269809109492940e+02,1.765708417649328112e+04,4.506293474405815402e+00,2.902898942591158971e+02,2.543932756048075703e+02,9.847655275717839274e+00,7.374971646660220870e+01,4.575931871590865896e+00,0.000000000000000000e+00
4.801154368075859935e+00,1.807728707563663590e+02,1.355673439711470382e+04,8.977286380775291619e+00,3.220624469717220677e+02,5.873950117046608739e+02,1.240136806570308181e+01,6.202818652446988068e+01,4.418638131667751878e+00,0.000000000000000000e+00
7.948815718151566401e+00,2.382364096995999034e+02,1.912945836544024132e+04,5.851964962404887949e+00,3.337757766108135229e+02,4.346554586100770052e+02,8.663293700705423817e+00,6.730404028450396936e+01,3.692250861269815942e+00,0.000000000000000000e+00
6.906992171811655368e+00,2.167852908400247713e+02,1.999123914904896083e+04,7.302351651289455958e+00,3.401060277883510707e+02,3.564591368515822865e+02,9.614106024611771772e+00,6.112264362555359298e+01,2.124759352216301078e+00,0.000000000000000000e+00
7.080794504276835433e+00,2.812686670205160908e+02,2.245209080786067716e+04,6.773698985660693062e+00,3.436358212803669971e+02,3.953417752928904747e+02,1.490308046955584587e+01,6.712516777793415201e+01,4.444350199227698361e+00,0.000000000000000000e+00
7.080794504276835433e+00,1.907794599045560346e+02,1.222431050643851449e+04,4.646211052742900804e+00,3.085648862995830655e+02,3.992713589317788205e+02,1.187679666906893772e+01,6.188663598802028076e+01,3.463172547716250271e+00,0.000000000000000000e+00
8.461330874001790292e+00,2.125813663892146508e+02,3.440677644574728765e+04,8.679151555836664755e+00,3.848553815030107330e+02,4.773433686010359907e+02,1.380171218138036870e+01,6.639629294676802829e+01,3.771944146409479171e+00,0.000000000000000000e+00
7.726134807902506729e+00,2.339478636629704909e+02,2.166786874132636876e+04,6.313181872058335031e+00,3.402731714204640525e+02,4.722589937325683422e+02,1.439986001596128062e+01,3.657803788764196895e+01,3.720636904452419902e+00,0.000000000000000000e+00
7.080794504276835433e+00,2.476615732861230299e+02,1.954949934128828318e+04,8.769670289862691703e+00,3.337757766108135229e+02,4.388657751120628063e+02,1.662465361540017739e+01,6.494900818458937408e+01,3.777737413505429132e+00,0.000000000000000000e+00
8.927078148301744065e+00,2.418751050456468761e+02,2.282125437656658687e+04,8.549738273851469117e+00,3.679755578586762681e+02,3.801972000224396879e+02,1.085928727811034378e+01,7.585706782016160332e+01,4.601860959147940022e+00,0.000000000000000000e+00
6.208015539719021980e+00,1.532211063194914118e+02,1.735879636504212613e+04,8.214938853170259847e+00,3.282820289976497747e+02,4.811956734784212699e+02,1.427409227521025059e+01,6.271819917163482927e+01,4.334615732320450832e+00,0.000000000000000000e+00
6.128425635295917218e+00,1.414924095070385022e+02,9.615832709692547724e+03,7.627919130041870055e+00,2.779517037266148805e+02,4.150087368963964991e+02,1.643584291330728320e+01,5.069392671149397245e+01,4.633823861920798315e+00,0.000000000000000000e+00
7.080794504276835433e+00,2.022548327878382111e+02,1.198174019101299564e+04,9.189106138402456381e+00,3.399839345788828950e+02,4.165889057529136039e+02,1.407922834759858866e+01,6.276552953456744177e+01,2.678910713190577386e+00,0.000000000000000000e+00
7.308048848275571885e+00,2.747049504716488855e+02,1.460053952189190568e+04,8.105802881560641993e+00,3.845648524797777554e+02,4.156072777934954843e+02,1.676162470362356771e+01,6.893722694624709391e+01,3.696119711501416827e+00,0.000000000000000000e+00
7.080794504276835433e+00,1.700992356692956378e+02,3.990619027101487154e+04,6.554996212799919064e+00,3.337757766108135229e+02,5.153867420113489288e+02,1.351607812989612967e+01,4.051417236263918653e+01,4.353238588971220402e+00,0.000000000000000000e+00
8.640886408909485894e+00,2.015687240953635637e+02,2.647371323896156173e+04,6.967094561617942716e+00,3.523065857102104133e+02,3.099832868165357809e+02,1.766508338315577475e+01,6.866492347632060955e+01,5.263101572041378517e+00,0.000000000000000000e+00
7.080794504276835433e+00,2.055094571545199926e+02,2.040692767150048167e+04,6.810069234906922730e+00,3.552659228857551170e+02,4.823300548094983924e+02,1.233777643382165934e+01,7.058060722926848030e+01,4.102529481502144471e+00,0.000000000000000000e+00
8.153210075272152579e+00,1.271448918060314242e+02,1.028092949674048032e+04,5.828357794463705943e+00,2.676368856420805855e+02,4.879083271902028969e+02,1.194347658064134343e+01,9.061935439214013854e+01,2.905788134056523031e+00,0.000000000000000000e+00
8.293720110388866473e+00,2.061604148879135039e+02,3.521638597017364373e+04,6.440999765643898201e+00,3.470622407301165708e+02,3.994836212000171258e+02,1.606566794469239312e+01,7.995451096438448246e+01,3.954715282670767884e+00,0.000000000000000000e+00
7.080794504276835433e+00,2.338503450052705261e+02,2.113628676415929658e+04,6.689877624940245404e+00,3.337757766108135229e+02,3.327375865362656668e+02,9.745282008835602028e+00,7.752994450694154693e+01,3.310858508001267797e+00,0.000000000000000000e+00
7.080794504276835433e+00,2.376773831123039997e+02,2.600907525933064971e+04,7.074531320872401885e+00,3.726002964294522144e+02,3.447679244043117706e+02,1.444223828109807073e+01,7.269624048876342215e+01,3.706601791540685475e+00,0.000000000000000000e+00
9.489972878325856342e+00,2.340699651616472465e+02,1.551374037796315679e+04,4.735332223870278412e+00,3.337757766108135229e+02,2.779700697315188336e+02,1.669821636919886032e+01,8.142717401723865578e+01,4.219967522355667633e+00,0.000000000000000000e+00
7.830976343381619742e+00,1.907990440506097514e+02,7.695063934702984625e+03,4.845205475640109505e+00,2.925158244968425834e+02,5.074454883280783974e+02,1.552665844569713549e+01,8.500950589690454251e+01,4.588784656948854845e+00,0.000000000000000000e+00
4.430281211546541975e+00,1.396857588000666510e+02,2.886225716981878577e+04,8.961372377102769349e+00,2.983794583640908513e+02,4.347812670644660784e+02,1.729929446261110115e+01,6.304250092306028819e+01,4.384565155637755396e+00,0.000000000000000000e+00
7.240739638887768059e+00,2.011868044558640065e+02,2.378309955637776875e+04,7.751285440069857202e+00,3.409836833605510833e+02,5.792203941324686411e+02,1.348637909893323972e+01,6.265023550372382033e+01,3.556297467154506009e+00,0.000000000000000000e+00
7.080794504276835433e+00,2.602053596118880137e+02,1.951772479911762275e+04,8.764168678117552957e+00,3.688210368491777444e+02,2.510208987058646528e+02,1.280458814658129540e+01,4.865189042828215094e+01,3.665521764469521493e+00,0.000000000000000000e+00
6.867301321799130776e+00,1.741849763847293957e+02,2.411215347052456855e+04,5.529942235981781806e+00,2.976555748707136786e+02,4.841229388775905704e+02,1.148268699578233054e+01,6.530441362142097717e+01,3.823595039868882495e+00,0.000000000000000000e+00
6.129637014813745566e+00,2.002781822057384034e+02,3.098994841451827961e+04,8.830102319230391572e+00,3.488681540852298895e+02,3.413885767147744446e+02,9.300117278144341526e+00,7.955361207012686009e+01,4.615886181275907774e+00,0.000000000000000000e+00
